record Time,Original_Count,Filtered_Count,Avg_Current,Avg_Voltage,Avg_Resistance,Avg_Temperature,Avg_Current_Scaled,Avg_Voltage_Scaled,Avg_Resistance_Scaled,Avg_Temperature_Scaled
2025-04-06 15:00:00,324,281,28.582341637010675,81.8590747330961,2.8138366222596143,679.1534919059998,-1.321889277556762,-1.34425692958206,-2.31372802820872,-1.830562258492014
2025-04-06 16:00:00,299,299,40.51754515050167,116.08193979933111,2.8673335192528393,782.4276572134982,1.2264776159478812,1.2095775286783526,-0.023145461936920034,-0.3968774025337874
2025-04-06 17:00:00,315,311,33.885038585209,97.35466237942121,2.8732118020433783,776.5855051512887,-0.1896742018940791,-0.1879199132162632,0.22854562364752917,-0.47798001820592523
2025-04-06 18:00:00,325,322,30.78403726708074,88.47732919254659,2.8736358471452697,813.3121349263636,-0.8517901923671128,-0.8503787502020375,0.24670200976144152,0.03187075388340714
2025-04-06 19:00:00,353,316,27.423316455696202,78.72310126582279,2.865548908990122,731.783104232595,-1.5693606673375382,-1.5782746567773949,-0.09955731729907463,-1.0999412174705046
2025-04-06 20:00:00,359,359,35.65854596100279,102.68830083565459,2.87989436212609,755.6854023627916,0.1889994819480517,0.21009555542054142,0.5146735391687246,-0.7681219018669588
2025-04-06 21:00:00,359,359,35.4448356545961,102.11253481894151,2.88094838261392,779.1084703535755,0.1433687334625369,0.16712980458315962,0.5598036511866687,-0.44295541169510777
2025-04-06 22:00:00,360,360,35.437127777777775,102.10777777777778,2.8814264187836645,779.3913686116537,0.1417229719905333,0.16677481689817825,0.5802717788353114,-0.43902812797244617
2025-04-06 23:00:00,359,354,37.65194350282486,107.93107344632767,2.868841939878922,774.6921803964733,0.6146234183502094,0.6013302847176762,0.04144075115030608,-0.5042637554824008
2025-04-07 00:00:00,359,358,32.096162011173185,92.13826815642459,2.870107817884708,818.598642530388,-0.571629468319652,-0.5771861914421299,0.09564198998939923,0.10525973621244239
2025-04-07 01:00:00,349,319,26.32335423197492,75.3858934169279,2.8575504525344035,755.4689177988465,-1.8042211212768917,-1.8273092242336868,-0.44202811363091915,-0.7711272095346863
2025-04-07 02:00:00,341,341,34.92368914956011,100.66011730205278,2.882312495486241,728.9090280840473,0.03209518051489195,0.05874513558386332,0.6182110231910873,-1.139840057967299
2025-04-07 03:00:00,356,356,35.42332584269663,102.05898876404494,2.8812275355067967,778.3320230205408,0.13877602647868345,0.1631340035351145,0.5717561715324418,-0.45373430087331207
2025-04-07 04:00:00,355,349,37.6122005730659,107.84727793696274,2.8697480663773662,773.8667118105301,0.6061376337270877,0.5950771595380785,0.08023846983735694,-0.5157231733069099
2025-04-07 05:00:00,350,350,32.81542,94.17771428571427,2.8695209225925904,816.0199958147322,-0.4180557781397456,-0.4249953158194883,0.0705128292359885,0.06946214119829235
2025-04-07 06:00:00,348,316,24.14154746835443,69.07246835443038,2.851292368431011,763.305705396435,-2.270073598626788,-2.2984399271437352,-0.709981194111626,-0.6623344280624738
2025-04-07 07:00:00,348,348,34.841540229885055,100.34109195402299,2.8798399991297865,733.2765994017152,0.014555003089307956,0.03493830569746515,0.512345872732309,-1.0792080418496797
2025-04-07 08:00:00,330,330,35.36272727272728,101.82969696969698,2.879629174915868,778.5595557010535,0.12583721154108643,0.14602341725693893,0.5033189890046265,-0.4505756197325317
2025-04-07 09:00:00,346,346,35.66634104046243,102.71618497109827,2.879954069771363,778.8705553705292,0.19066386265213703,0.212176370857737,0.517230048032266,-0.44625822326645653
2025-04-07 10:00:00,355,355,38.939135211267605,111.72394366197183,2.871435140935818,790.5596126072843,0.8894605195090924,0.8843680325413795,0.1524741281425461,-0.2839870077028498
2025-04-07 11:00:00,357,356,33.47873314606741,96.10814606741573,2.8708243290125637,780.7781605238325,-0.2764272537870703,-0.2809394866570647,0.1263209263436702,-0.4197762409498179
2025-04-07 12:00:00,360,356,30.290188202247194,87.04044943820224,2.87371899867642,808.2056579589844,-0.957235282246601,-0.9576039349409331,0.25026231808429467,-0.03901898580737189
2025-04-07 13:00:00,353,314,28.49777070063694,81.85350318471338,2.8678023281262823,725.5579307215988,-1.3399465963250512,-1.3446726987532884,-0.00307242045643724,-1.186361058888283
2025-04-07 14:00:00,341,341,35.182818181818185,101.26598240469207,2.8783843704524377,760.7175434369846,0.08742359164805238,0.10395698950617754,0.4500200583636221,-0.6982641167216163
2025-04-07 15:00:00,333,333,35.77372972972973,103.06096096096097,2.8809687945638642,778.7079322975319,0.21359315582726499,0.23790480714114212,0.5606776319091659,-0.4485158085617865
